date,sku,qty
2026-02-14,SKU-0106,1.0
2026-02-14,SKU-0200,1.0
2026-02-14,SKU-0192,7.0
2026-02-14,SKU-0006,4.0
2026-02-14,SKU-0026,2.0
2026-02-14,SKU-0129,3.0
2026-02-14,SKU-0135,2.0
2026-02-14,SKU-0062,2.0
2026-02-14,SKU-0048,1.0
2026-02-14,SKU-0032,2.0
2026-02-14,SKU-0055,2.0
2026-02-14,SKU-0034,3.0
2026-02-14,SKU-0077,2.0
2026-02-14,SKU-0086,1.0
2026-02-14,SKU-0151,1.0
2026-02-14,SKU-0170,1.0
2026-02-14,SKU-0176,3.0
2026-02-14,SKU-0120,2.0
2026-02-14,SKU-0047,3.0
2026-02-14,SKU-0147,2.0
2026-02-14,SKU-0104,2.0
2026-02-14,SKU-0166,5.0
2026-02-14,SKU-0152,2.0
2026-02-14,SKU-0180,2.0
2026-02-14,SKU-0133,5.0
2026-02-14,SKU-0035,2.0
2026-02-14,SKU-0060,3.0
2026-02-14,SKU-0122,3.0
2026-02-14,SKU-0183,2.0
2026-02-14,SKU-0144,2.0
2026-02-15,SKU-0088,2.0
2026-02-15,SKU-0198,2.0
2026-02-15,SKU-0155,6.0
2026-02-15,SKU-0094,1.0
2026-02-15,SKU-0040,3.0
2026-02-15,SKU-0152,1.0
2026-02-15,SKU-0078,1.0
2026-02-15,SKU-0045,1.0
2026-02-15,SKU-0086,4.0
2026-02-15,SKU-0102,2.0
2026-02-15,SKU-0066,2.0
2026-02-15,SKU-0092,3.0
2026-02-15,SKU-0057,3.0
2026-02-15,SKU-0174,3.0
2026-02-15,SKU-0110,5.0
2026-02-15,SKU-0158,1.0
2026-02-15,SKU-0036,2.0
2026-02-15,SKU-0183,1.0
2026-02-15,SKU-0019,1.0
2026-02-15,SKU-0137,5.0
2026-02-15,SKU-0053,2.0
2026-02-15,SKU-0139,1.0
2026-02-15,SKU-0124,6.0
2026-02-15,SKU-0177,3.0
2026-02-15,SKU-0171,1.0
2026-02-15,SKU-0147,4.0
2026-02-15,SKU-0091,2.0
2026-02-15,SKU-0015,6.0
2026-02-15,SKU-0150,2.0
2026-02-15,SKU-0187,1.0
2026-02-15,SKU-0064,1.0
2026-02-15,SKU-0180,1.0
2026-02-15,SKU-0037,2.0
2026-02-15,SKU-0090,2.0
2026-02-15,SKU-0056,1.0
2026-02-15,SKU-0127,2.0
2026-02-15,SKU-0199,1.0
2026-02-15,SKU-0175,1.0
2026-02-15,SKU-0081,1.0
2026-02-15,SKU-0141,1.0
2026-02-16,SKU-0057,2.0
2026-02-16,SKU-0115,2.0
2026-02-16,SKU-0022,6.0
2026-02-16,SKU-0023,2.0
2026-02-16,SKU-0025,2.0
2026-02-16,SKU-0036,1.0
2026-02-16,SKU-0027,2.0
2026-02-16,SKU-0051,1.0
2026-02-16,SKU-0004,2.0
2026-02-16,SKU-0160,2.0
2026-02-16,SKU-0042,5.0
2026-02-16,SKU-0087,3.0
2026-02-16,SKU-0111,1.0
2026-02-16,SKU-0182,2.0
2026-02-16,SKU-0078,5.0
2026-02-16,SKU-0091,4.0
2026-02-16,SKU-0152,2.0
2026-02-16,SKU-0174,1.0
2026-02-16,SKU-0133,1.0
2026-02-16,SKU-0062,2.0
2026-02-16,SKU-0052,3.0
2026-02-16,SKU-0129,1.0
2026-02-16,SKU-0103,2.0
2026-02-16,SKU-0183,2.0
2026-02-16,SKU-0110,2.0
2026-02-16,SKU-0142,3.0
2026-02-16,SKU-0030,1.0
2026-02-16,SKU-0024,1.0
2026-02-16,SKU-0050,2.0
2026-02-16,SKU-0191,1.0
2026-02-16,SKU-0083,1.0
2026-02-16,SKU-0064,2.0
2026-02-16,SKU-0139,1.0
2026-02-16,SKU-0015,1.0
2026-02-16,SKU-0193,1.0
2026-02-17,SKU-0183,3.0
2026-02-17,SKU-0090,1.0
2026-02-17,SKU-0116,4.0
2026-02-17,SKU-0139,2.0
2026-02-17,SKU-0020,1.0
2026-02-17,SKU-0111,3.0
2026-02-17,SKU-0098,1.0
2026-02-17,SKU-0046,2.0
2026-02-17,SKU-0145,3.0
2026-02-17,SKU-0016,2.0
2026-02-17,SKU-0162,2.0
2026-02-17,SKU-0067,1.0
2026-02-17,SKU-0157,1.0
2026-02-17,SKU-0188,1.0
2026-02-17,SKU-0136,3.0
2026-02-17,SKU-0099,1.0
2026-02-17,SKU-0148,3.0
2026-02-17,SKU-0084,4.0
2026-02-17,SKU-0120,3.0
2026-02-17,SKU-0159,1.0
2026-02-17,SKU-0177,1.0
2026-02-17,SKU-0002,2.0
2026-02-17,SKU-0197,1.0
2026-02-17,SKU-0047,2.0
2026-02-17,SKU-0058,1.0
2026-02-17,SKU-0178,4.0
2026-02-17,SKU-0062,1.0
2026-02-18,SKU-0151,2.0
2026-02-18,SKU-0112,1.0
2026-02-18,SKU-0190,1.0
2026-02-18,SKU-0033,2.0
2026-02-18,SKU-0072,2.0
2026-02-18,SKU-0122,4.0
2026-02-18,SKU-0157,1.0
2026-02-18,SKU-0152,7.0
2026-02-18,SKU-0073,4.0
2026-02-18,SKU-0176,2.0
2026-02-18,SKU-0071,1.0
2026-02-18,SKU-0171,2.0
2026-02-18,SKU-0160,2.0
2026-02-18,SKU-0183,1.0
2026-02-18,SKU-0194,1.0
2026-02-18,SKU-0111,4.0
2026-02-18,SKU-0034,15.0
2026-02-18,SKU-0064,3.0
2026-02-18,SKU-0097,1.0
2026-02-18,SKU-0199,2.0
2026-02-18,SKU-0196,1.0
2026-02-18,SKU-0029,7.0
2026-02-18,SKU-0095,4.0
2026-02-18,SKU-0051,2.0
2026-02-18,SKU-0103,5.0
2026-02-18,SKU-0013,2.0
2026-02-18,SKU-0186,1.0
2026-02-18,SKU-0116,1.0
2026-02-18,SKU-0014,2.0
2026-02-18,SKU-0142,2.0
2026-02-18,SKU-0015,2.0
2026-02-18,SKU-0056,3.0
2026-02-18,SKU-0162,2.0
2026-02-18,SKU-0087,1.0
2026-02-18,SKU-0167,5.0
2026-02-18,SKU-0104,1.0
2026-02-18,SKU-0180,1.0
2026-02-18,SKU-0189,1.0
2026-02-18,SKU-0016,2.0
2026-02-18,SKU-0065,1.0
2026-02-18,SKU-0020,1.0
2026-02-18,SKU-0059,1.0
2026-02-19,SKU-0183,3.0
2026-02-19,SKU-0029,2.0
2026-02-19,SKU-0085,1.0
2026-02-19,SKU-0193,2.0
2026-02-19,SKU-0162,1.0
2026-02-19,SKU-0090,1.0
2026-02-19,SKU-0116,1.0
2026-02-19,SKU-0007,2.0
2026-02-19,SKU-0097,2.0
2026-02-19,SKU-0018,2.0
2026-02-19,SKU-0033,5.0
2026-02-19,SKU-0141,4.0
2026-02-19,SKU-0070,1.0
2026-02-19,SKU-0081,3.0
2026-02-19,SKU-0128,1.0
2026-02-19,SKU-0017,2.0
2026-02-19,SKU-0161,1.0
2026-02-19,SKU-0014,2.0
2026-02-19,SKU-0076,1.0
2026-02-19,SKU-0189,4.0
2026-02-19,SKU-0149,3.0
2026-02-19,SKU-0088,1.0
2026-02-19,SKU-0187,1.0
2026-02-19,SKU-0125,1.0
2026-02-19,SKU-0142,1.0
2026-02-19,SKU-0197,14.0
2026-02-19,SKU-0032,2.0
2026-02-19,SKU-0192,3.0
2026-02-19,SKU-0134,4.0
2026-02-19,SKU-0157,9.0
2026-02-19,SKU-0071,1.0
2026-02-19,SKU-0172,2.0
2026-02-19,SKU-0151,1.0
2026-02-19,SKU-0156,1.0
2026-02-19,SKU-0015,3.0
2026-02-19,SKU-0049,2.0
2026-02-20,SKU-0122,3.0
2026-02-20,SKU-0049,1.0
2026-02-20,SKU-0067,2.0
2026-02-20,SKU-0158,2.0
2026-02-20,SKU-0057,1.0
2026-02-20,SKU-0039,4.0
2026-02-20,SKU-0012,1.0
2026-02-20,SKU-0120,4.0
2026-02-20,SKU-0075,2.0
2026-02-20,SKU-0147,1.0
2026-02-20,SKU-0114,1.0
2026-02-20,SKU-0119,3.0
2026-02-20,SKU-0060,1.0
2026-02-20,SKU-0177,2.0
2026-02-20,SKU-0104,3.0
2026-02-20,SKU-0073,1.0
2026-02-20,SKU-0078,4.0
2026-02-20,SKU-0132,1.0
2026-02-20,SKU-0175,5.0
2026-02-20,SKU-0186,1.0
2026-02-20,SKU-0139,3.0
2026-02-20,SKU-0141,1.0
2026-02-20,SKU-0162,5.0
2026-02-20,SKU-0098,4.0
2026-02-20,SKU-0050,4.0
2026-02-20,SKU-0131,1.0
2026-02-20,SKU-0086,3.0
2026-02-20,SKU-0117,1.0
2026-02-20,SKU-0047,3.0
2026-02-20,SKU-0180,2.0
2026-02-20,SKU-0022,4.0
2026-02-20,SKU-0182,2.0
2026-02-20,SKU-0108,1.0
2026-02-21,SKU-0043,1.0
2026-02-21,SKU-0188,1.0
2026-02-21,SKU-0170,1.0
2026-02-21,SKU-0156,1.0
2026-02-21,SKU-0010,3.0
2026-02-21,SKU-0125,7.0
2026-02-21,SKU-0162,1.0
2026-02-21,SKU-0090,1.0
2026-02-21,SKU-0086,1.0
2026-02-21,SKU-0066,10.0
2026-02-21,SKU-0052,1.0
2026-02-21,SKU-0022,1.0
2026-02-21,SKU-0154,2.0
2026-02-21,SKU-0146,1.0
2026-02-21,SKU-0137,5.0
2026-02-21,SKU-0130,3.0
2026-02-21,SKU-0102,3.0
2026-02-21,SKU-0032,2.0
2026-02-21,SKU-0119,2.0
2026-02-21,SKU-0025,4.0
2026-02-21,SKU-0169,1.0
2026-02-21,SKU-0131,3.0
2026-02-21,SKU-0144,3.0
2026-02-21,SKU-0011,1.0
2026-02-21,SKU-0189,8.0
2026-02-21,SKU-0006,1.0
2026-02-21,SKU-0021,1.0
2026-02-21,SKU-0026,1.0
2026-02-21,SKU-0175,1.0
2026-02-21,SKU-0143,4.0
2026-02-21,SKU-0171,2.0
2026-02-21,SKU-0151,2.0
2026-02-21,SKU-0109,1.0
2026-02-21,SKU-0068,1.0
2026-02-22,SKU-0066,1.0
2026-02-22,SKU-0179,3.0
2026-02-22,SKU-0127,1.0
2026-02-22,SKU-0035,1.0
2026-02-22,SKU-0051,2.0
2026-02-22,SKU-0124,4.0
2026-02-22,SKU-0158,1.0
2026-02-22,SKU-0102,1.0
2026-02-22,SKU-0195,3.0
2026-02-22,SKU-0167,2.0
2026-02-22,SKU-0058,1.0
2026-02-22,SKU-0119,1.0
2026-02-22,SKU-0089,2.0
2026-02-22,SKU-0012,4.0
2026-02-22,SKU-0070,2.0
2026-02-22,SKU-0177,1.0
2026-02-22,SKU-0061,6.0
2026-02-22,SKU-0062,1.0
2026-02-22,SKU-0152,2.0
2026-02-22,SKU-0033,2.0
2026-02-22,SKU-0028,5.0
2026-02-22,SKU-0118,3.0
2026-02-22,SKU-0161,2.0
2026-02-22,SKU-0010,1.0
2026-02-22,SKU-0080,2.0
2026-02-22,SKU-0011,1.0
2026-02-22,SKU-0018,2.0
2026-02-22,SKU-0166,2.0
2026-02-22,SKU-0159,4.0
2026-02-22,SKU-0071,1.0
2026-02-22,SKU-0019,1.0
2026-02-22,SKU-0142,1.0
2026-02-22,SKU-0024,1.0
2026-02-22,SKU-0198,1.0
2026-02-22,SKU-0116,1.0
2026-02-22,SKU-0128,1.0
2026-02-22,SKU-0036,1.0
2026-02-22,SKU-0121,2.0
2026-02-22,SKU-0112,4.0
2026-02-22,SKU-0194,3.0
2026-02-23,SKU-0053,2.0
2026-02-23,SKU-0035,1.0
2026-02-23,SKU-0142,1.0
2026-02-23,SKU-0079,2.0
2026-02-23,SKU-0134,3.0
2026-02-23,SKU-0046,3.0
2026-02-23,SKU-0090,3.0
2026-02-23,SKU-0045,4.0
2026-02-23,SKU-0167,20.0
2026-02-23,SKU-0192,1.0
2026-02-23,SKU-0091,5.0
2026-02-23,SKU-0008,1.0
2026-02-23,SKU-0165,4.0
2026-02-23,SKU-0195,1.0
2026-02-23,SKU-0015,2.0
2026-02-23,SKU-0106,3.0
2026-02-23,SKU-0029,5.0
2026-02-23,SKU-0065,2.0
2026-02-23,SKU-0188,3.0
2026-02-23,SKU-0116,3.0
2026-02-23,SKU-0119,2.0
2026-02-23,SKU-0163,5.0
2026-02-23,SKU-0127,1.0
2026-02-23,SKU-0159,3.0
2026-02-23,SKU-0144,3.0
2026-02-23,SKU-0077,7.0
2026-02-23,SKU-0014,1.0
2026-02-23,SKU-0115,5.0
2026-02-23,SKU-0102,2.0
2026-02-23,SKU-0010,1.0
2026-02-23,SKU-0094,2.0
2026-02-23,SKU-0084,8.0
2026-02-23,SKU-0105,2.0
2026-02-23,SKU-0033,3.0
2026-02-23,SKU-0052,1.0
2026-02-23,SKU-0196,1.0
2026-02-24,SKU-0163,2.0
2026-02-24,SKU-0047,4.0
2026-02-24,SKU-0022,3.0
2026-02-24,SKU-0188,1.0
2026-02-24,SKU-0139,3.0
2026-02-24,SKU-0142,2.0
2026-02-24,SKU-0108,2.0
2026-02-24,SKU-0161,1.0
2026-02-24,SKU-0051,1.0
2026-02-24,SKU-0114,4.0
2026-02-24,SKU-0043,1.0
2026-02-24,SKU-0080,1.0
2026-02-24,SKU-0059,1.0
2026-02-24,SKU-0189,3.0
2026-02-24,SKU-0004,1.0
2026-02-24,SKU-0075,5.0
2026-02-24,SKU-0173,1.0
2026-02-24,SKU-0120,1.0
2026-02-24,SKU-0087,3.0
2026-02-24,SKU-0128,1.0
2026-02-24,SKU-0046,4.0
2026-02-24,SKU-0171,2.0
2026-02-24,SKU-0096,1.0
2026-02-24,SKU-0110,5.0
2026-02-24,SKU-0062,2.0
2026-02-24,SKU-0064,3.0
2026-02-24,SKU-0098,2.0
2026-02-24,SKU-0186,2.0
2026-02-24,SKU-0069,3.0
2026-02-24,SKU-0067,7.0
2026-02-24,SKU-0102,1.0
2026-02-24,SKU-0106,3.0
2026-02-24,SKU-0135,1.0
2026-02-24,SKU-0050,1.0
2026-02-24,SKU-0011,1.0
2026-02-24,SKU-0035,3.0
2026-02-24,SKU-0084,1.0
2026-02-24,SKU-0111,1.0
2026-02-25,SKU-0129,1.0
2026-02-25,SKU-0088,4.0
2026-02-25,SKU-0124,1.0
2026-02-25,SKU-0040,3.0
2026-02-25,SKU-0028,6.0
2026-02-25,SKU-0094,3.0
2026-02-25,SKU-0135,1.0
2026-02-25,SKU-0006,2.0
2026-02-25,SKU-0115,1.0
2026-02-25,SKU-0151,3.0
2026-02-25,SKU-0134,3.0
2026-02-25,SKU-0009,3.0
2026-02-25,SKU-0075,2.0
2026-02-25,SKU-0073,2.0
2026-02-25,SKU-0116,2.0
2026-02-25,SKU-0122,3.0
2026-02-25,SKU-0103,1.0
2026-02-25,SKU-0111,2.0
2026-02-25,SKU-0140,1.0
2026-02-25,SKU-0168,4.0
2026-02-25,SKU-0083,2.0
2026-02-25,SKU-0004,2.0
2026-02-25,SKU-0060,3.0
2026-02-25,SKU-0117,3.0
2026-02-25,SKU-0014,1.0
2026-02-25,SKU-0190,3.0
2026-02-25,SKU-0016,2.0
2026-02-25,SKU-0148,1.0
2026-02-25,SKU-0041,2.0
2026-02-25,SKU-0050,1.0
2026-02-26,SKU-0131,2.0
2026-02-26,SKU-0175,1.0
2026-02-26,SKU-0021,1.0
2026-02-26,SKU-0172,2.0
2026-02-26,SKU-0009,5.0
2026-02-26,SKU-0174,5.0
2026-02-26,SKU-0156,3.0
2026-02-26,SKU-0154,4.0
2026-02-26,SKU-0081,4.0
2026-02-26,SKU-0125,1.0
2026-02-26,SKU-0134,3.0
2026-02-26,SKU-0010,7.0
2026-02-26,SKU-0036,2.0
2026-02-26,SKU-0146,2.0
2026-02-26,SKU-0020,1.0
2026-02-26,SKU-0072,3.0
2026-02-26,SKU-0011,1.0
2026-02-26,SKU-0195,1.0
2026-02-26,SKU-0107,2.0
2026-02-26,SKU-0127,3.0
2026-02-26,SKU-0182,1.0
2026-02-26,SKU-0048,4.0
2026-02-26,SKU-0002,3.0
2026-02-26,SKU-0116,1.0
2026-02-26,SKU-0176,1.0
2026-02-26,SKU-0045,1.0
2026-02-26,SKU-0160,18.0
2026-02-26,SKU-0099,3.0
2026-02-26,SKU-0145,1.0
2026-02-26,SKU-0007,1.0
2026-02-26,SKU-0183,2.0
2026-02-26,SKU-0087,3.0
